# SOLIS VSM 6302L/core Polar Mean Radial Field Time Series Parameter Data
#
# This file contains a time series of parameter values measured
# from 630.15nm Fe line core magnetograms made with the Vector
# SpectroMagnetograph (VSM) instrument on the Synoptic Optical
# Long-term Investigations of the Sun (SOLIS) telescope.  SOLIS
# was designed and built by the National Solar Observatory (NSO)
# and is operated by the NSO Integrated Synoptic Program (NISP).
# This file was initially created on Sep 1, 2016 at 23:41:08 (UTC)
# and was most recently updated on Nov 4, 2016 at 02:19:33 (UTC),
# with version 1.19 of the routine solis_vsm_meanfield.pro.
#
# The data columns below are described as follows (note that all 
# measurements correspond to longitudes between -50 and 50 degrees):
#
# Column  1: Year of UT observation start date [YYYY]
# Column  2: Month of UT observation start date [MM]
# Column  3: Day of UT observation start date [DD]
# Column  4: UT observation start time [HHMM]
# Column  5: Julian day number for observation midpoint [days]
# Column  6: Mean net magnetic flux for latitudes between -75 and -60 degrees [Gauss]
# Column  7: Error in the mean corresponding to Column 6 [Gauss]
# Column  8: Total number of (Level-2) pixels corresponding to Column 6
# Column  9: Mean net magnetic flux for latitudes between -75 and -65 degrees [Gauss]
# Column 10: Error in the mean corresponding to Column 9 [Gauss]
# Column 11: Total number of (Level-2) pixels corresponding to Column 9
# Column 12: Mean net magnetic flux for latitudes between -70 and -60 degrees [Gauss]
# Column 13: Error in the mean corresponding to Column 12 [Gauss]
# Column 14: Total number of (Level-2) pixels corresponding to Column 12
# Column 15: Mean net magnetic flux for latitudes between 60 and 75 degrees [Gauss]
# Column 16: Error in the mean corresponding to Column 15 [Gauss]
# Column 17: Total number of (Level-2) pixels corresponding to Column 15
# Column 18: Mean net magnetic flux for latitudes between 60 and 70 degrees [Gauss]
# Column 19: Error in the mean corresponding to Column 18 [Gauss]
# Column 20: Total number of (Level-2) pixels corresponding to Column 18
# Column 21: Mean net magnetic flux for latitudes between 65 and 75 degrees [Gauss]
# Column 22: Error in the mean corresponding to Column 21 [Gauss]
# Column 23: Total number of (Level-2) pixels corresponding to Column 21
# Column 24: Data processing version number (Level-2 header keyword VERSION)
#
 2008 06 10 1839 2454628.2814   2.715 0.0677 40664   2.704 0.0983 21281   2.843 0.0752 32596  -4.354 0.0693 42816  -4.171 0.0714 34165  -4.904 0.1083 22603  6.40
 2008 06 10 2248 2454628.4542   3.410 0.0573 40563   3.177 0.0805 21225   3.426 0.0615 32514  -4.438 0.0678 42803  -4.037 0.0739 34150  -5.364 0.1049 22592  6.40
 2008 06 11 1423 2454629.1036   1.670 0.0629 40469   1.198 0.0855 21158   1.673 0.0700 32448  -3.350 0.0625 43009  -3.237 0.0672 34293  -4.068 0.0970 22717  6.40
 2008 06 11 1706 2454629.2172   1.954 0.0558 40441   1.661 0.0800 21150   1.793 0.0600 32422  -4.547 0.0637 43045  -4.474 0.0675 34324  -5.196 0.1000 22734  6.40
 2008 06 11 1836 2454629.2797   2.448 0.0613 40493   2.237 0.0865 21167   2.539 0.0672 32476  -4.329 0.0590 43122  -3.989 0.0624 34386  -5.027 0.0941 22769  6.40
 2008 06 12 1603 2454630.1729   2.093 0.0572 40264   1.321 0.0852 21034   2.529 0.0592 32303  -3.967 0.0580 43324  -4.135 0.0633 34533  -4.283 0.0901 22899  6.40
 2008 06 12 2013 2454630.3470   3.493 0.0528 40174   3.214 0.0797 20989   3.809 0.0553 32239  -3.895 0.0569 43314  -4.027 0.0630 34524  -4.515 0.0903 22894  6.40
 2008 06 12 2144 2454630.4098   3.560 0.0576 40154   3.712 0.0855 20968   3.445 0.0617 32221  -3.778 0.0612 43321  -4.056 0.0672 34528  -4.127 0.0963 22898  6.40
 2008 06 13 1633 2454631.1938   3.131 0.0604 40007   3.007 0.0910 20882   3.260 0.0638 32115  -3.637 0.0543 43544  -3.662 0.0571 34687  -3.822 0.0830 23025  6.40
 2008 06 13 1952 2454631.3323   3.587 0.0489 39926   3.984 0.0716 20839   3.450 0.0520 32054  -4.760 0.0592 43499  -4.815 0.0655 34661  -5.705 0.0910 23018  6.40
 2008 06 14 1400 2454632.0881   2.450 0.0679 39819   1.805 0.1081 20769   2.856 0.0733 31982  -3.350 0.0617 43777  -3.746 0.0661 34867  -3.790 0.0940 23172  6.40
 2008 06 14 1657 2454632.2110   2.933 0.0705 39733   2.807 0.1151 20718   3.233 0.0619 31912  -3.209 0.0538 43736  -3.471 0.0594 34828  -3.574 0.0777 23152  6.40
 2008 06 15 1339 2454633.0733   2.412 0.0666 39535   2.533 0.1024 20593   2.607 0.0689 31773  -3.462 0.0612 43940  -3.778 0.0666 34974  -3.111 0.0919 23283  6.40
 2008 06 15 1637 2454633.1965   2.891 0.0501 39509   2.459 0.0759 20578   3.002 0.0526 31747  -3.309 0.0602 43969  -3.151 0.0662 34994  -3.883 0.0834 23300  6.40
 2008 06 16 1636 2454634.1958   3.373 0.0533 39274   3.442 0.0790 20437   3.471 0.0571 31584  -3.478 0.0540 44211  -3.217 0.0580 35171  -4.369 0.0802 23449  6.40
 2008 06 17 1530 2454635.1505   4.128 0.0655 39091   4.182 0.0974 20316   4.258 0.0709 31452  -3.493 0.0530 44469  -2.987 0.0546 35356  -4.661 0.0802 23599  6.40
 2008 06 17 1835 2454635.2788   4.157 0.0620 39044   4.250 0.0934 20289   4.399 0.0650 31422  -3.622 0.0541 44484  -3.025 0.0552 35371  -5.018 0.0856 23610  6.40
 2008 06 18 1407 2454636.0929   3.266 0.0607 38877   3.462 0.0912 20191   3.311 0.0647 31298  -3.482 0.0569 44694  -3.162 0.0602 35531  -5.074 0.0847 23730  6.40
 2008 06 18 2101 2454636.3804   4.634 0.0678 38736   4.704 0.1009 20108   4.743 0.0711 31189  -3.467 0.0509 44675  -2.957 0.0526 35511  -5.182 0.0776 23726  6.40
 2008 06 19 1506 2454637.1339   3.729 0.0654 38584   4.182 0.0986 20017   3.768 0.0677 31082  -3.140 0.0567 44874  -2.404 0.0577 35656  -4.376 0.0898 23851  6.40
 2008 06 19 1841 2454637.2826   4.290 0.0580 38501   5.252 0.0859 19971   4.112 0.0618 31016  -1.946 0.0364 44856  -1.622 0.0377 35638  -2.537 0.0553 23843  6.40
 2008 06 19 2018 2454637.3501   4.463 0.0639 38493   4.370 0.1002 19965   4.095 0.0655 31011  -3.035 0.0609 44896  -2.404 0.0626 35668  -4.227 0.0948 23865  6.40
 2008 06 19 2131 2454637.4011   4.025 0.0559 38404   4.388 0.0840 19923   3.665 0.0587 30939  -3.665 0.0533 44800  -3.228 0.0564 35592  -4.119 0.0868 23816  6.40
 2008 06 20 1437 2454638.1137   3.697 0.0666 38387   3.910 0.1015 19895   3.789 0.0702 30939  -3.759 0.0595 45143  -3.712 0.0601 35859  -4.710 0.0937 24010  6.40
 2008 06 20 1804 2454638.2575   4.015 0.0612 38292   4.841 0.0940 19845   3.967 0.0639 30863  -3.244 0.0465 45100  -2.895 0.0479 35818  -3.801 0.0710 23989  6.40
 2008 06 20 1942 2454638.3256   4.751 0.0528 38262   5.517 0.0818 19824   4.434 0.0550 30843  -3.902 0.0516 45102  -3.419 0.0541 35823  -4.712 0.0773 23992  6.40
 2008 06 22 2110 2454640.3866   4.523 0.0604 37699   4.899 0.0934 19492   4.259 0.0611 30425  -3.670 0.0474 45454  -3.156 0.0483 36066  -4.991 0.0722 24210  6.40
 2008 06 23 1823 2454641.2702   5.212 0.0674 37628   6.103 0.1042 19433   4.334 0.0693 30379  -3.928 0.0501 45804  -3.113 0.0503 36329  -5.336 0.0764 24416  6.40
 2008 06 23 2206 2454641.4257   4.515 0.0635 37493   5.406 0.0917 19360   4.193 0.0669 30278  -3.203 0.0557 45733  -2.311 0.0552 36268  -4.368 0.0862 24379  6.40
 2008 06 23 2356 2454641.5014   4.168 0.0665 37459   4.942 0.0994 19343   3.479 0.0697 30251  -3.717 0.0544 45718  -3.115 0.0563 36263  -4.475 0.0830 24376  6.40
 2008 06 24 1754 2454642.2506   3.886 0.0582 37311   4.467 0.0878 19254   3.591 0.0612 30142  -3.863 0.0486 45921  -3.159 0.0502 36412  -4.975 0.0734 24493  6.40
 2008 06 24 2050 2454642.3723   4.263 0.0626 37270   5.239 0.0944 19226   3.807 0.0653 30117  -4.212 0.0563 45934  -3.457 0.0587 36419  -5.094 0.0790 24503  6.40
 2008 06 24 2215 2454642.4315   4.432 0.0646 37202   5.309 0.0999 19190   4.021 0.0707 30058  -3.955 0.0478 45861  -3.105 0.0470 36359  -4.958 0.0728 24470  6.40
 2008 06 25 1740 2454643.2406   3.998 0.0718 37151   3.288 0.1074 19152   3.783 0.0744 30033  -3.672 0.0539 46213  -3.369 0.0586 36626  -5.002 0.0785 24670  6.40
 2008 06 25 2216 2454643.4325   4.676 0.0746 37018   5.352 0.1188 19073   4.399 0.0812 29931  -4.482 0.0519 46149  -3.982 0.0563 36573  -5.370 0.0763 24640  6.40
 2008 06 26 1746 2454644.2448   3.957 0.0765 36906   5.336 0.1180 19000   3.263 0.0798 29852  -4.119 0.0617 46416  -3.625 0.0619 36769  -5.496 0.0965 24791  6.40
 2008 06 27 1611 2454645.1787   3.426 0.0720 36722   4.276 0.1125 18884   3.247 0.0733 29725  -3.972 0.0562 46656  -3.331 0.0619 36944  -5.596 0.0858 24942  6.40
 2008 06 28 1526 2454646.1478   4.091 0.0637 36480   4.752 0.0991 18741   3.850 0.0654 29546  -4.102 0.0581 46833  -3.759 0.0635 37076  -5.100 0.0879 25050  6.40
 2008 06 29 1517 2454647.1413   3.020 0.0810 36293   3.875 0.1255 18622   2.827 0.0836 29410  -3.643 0.0670 47085  -3.253 0.0649 37259  -4.903 0.1033 25198  6.40
 2008 06 30 1501 2454648.1301   3.184 0.0724 36011   3.407 0.1149 18457   3.021 0.0734 29201  -4.222 0.0561 47220  -3.677 0.0570 37353  -5.270 0.0834 25289  6.40
 2008 06 30 1749 2454648.2466   2.795 0.0648 36008   3.992 0.1019 18458   2.144 0.0639 29197  -4.368 0.0512 47267  -3.907 0.0546 37389  -5.352 0.0755 25316  6.40
 2008 06 30 1908 2454648.3017   3.319 0.0685 36008   3.660 0.1104 18455   3.126 0.0669 29199  -4.155 0.0448 47301  -3.522 0.0459 37410  -5.295 0.0676 25337  6.40
 2008 07 01 1419 2454649.1008   3.003 0.0792 35836   4.278 0.1255 18350   3.181 0.0824 29076  -3.878 0.0586 47475  -3.019 0.0607 37541  -5.129 0.0871 25439  6.40
 2008 07 01 1709 2454649.2194   3.257 0.0604 35800   4.095 0.0956 18328   3.033 0.0616 29047  -3.879 0.0556 47490  -3.227 0.0582 37549  -4.758 0.0794 25451  6.40
 2008 07 02 1620 2454650.1849   2.001 0.0790 35606   3.217 0.1195 18210   1.639 0.0829 28908  -3.846 0.0556 47710  -3.464 0.0584 37712  -4.661 0.0809 25583  6.40
 2008 07 02 1943 2454650.3257   3.652 0.0671 35547   4.194 0.1074 18178   3.747 0.0690 28862  -3.950 0.0535 47705  -3.373 0.0564 37706  -4.964 0.0793 25580  6.40
 2008 07 03 1547 2454651.1618   2.982 0.0724 35358   3.224 0.1165 18059   3.237 0.0750 28726  -4.203 0.0578 47867  -3.929 0.0612 37821  -5.156 0.0830 25683  6.40
 2008 07 03 1848 2454651.2881   3.523 0.0767 35335   3.632 0.1184 18044   3.647 0.0793 28710  -4.529 0.0564 47897  -4.003 0.0594 37843  -5.672 0.0822 25700  6.40
 2008 07 04 1456 2454652.1267   3.205 0.0791 35177   4.549 0.1320 17948   3.112 0.0777 28591  -3.957 0.0520 48101  -3.419 0.0542 37995  -4.268 0.0760 25818  6.40
 2008 07 05 1648 2454653.2047   2.798 0.0680 34936   3.179 0.1117 17802   2.915 0.0665 28414  -3.969 0.0552 48303  -3.290 0.0547 38140  -4.863 0.0840 25948  6.40
 2008 07 07 2335 2454655.4874   3.314 0.0965 34375   4.029 0.1612 17475   3.591 0.0857 28002  -3.647 0.0532 48644  -3.056 0.0569 38379  -4.332 0.0751 26166  6.40
 2008 07 15 1512 2454663.1375   4.139 0.0783 32945   4.355 0.1292 16590   3.951 0.0782 26968  -3.673 0.0521 50255  -3.353 0.0570 39562  -4.601 0.0762 27137  6.40
 2008 07 16 1435 2454664.1124   3.153 0.0912 32790   3.557 0.1502 16493   3.386 0.0909 26859  -4.385 0.0554 50474  -3.914 0.0608 39723  -5.443 0.0809 27271  6.40
 2008 07 17 1541 2454665.1582   4.000 0.0868 32547   5.575 0.1372 16350   3.518 0.0893 26674  -3.021 0.0487 50590  -2.563 0.0512 39802  -3.829 0.0741 27344  6.40
 2008 07 18 1444 2454666.1183   4.585 0.0970 32443   5.186 0.1634 16282   4.838 0.0986 26606  -3.382 0.0594 50877  -2.855 0.0631 40014  -4.613 0.0903 27510  6.40
 2008 07 22 1536 2454670.1546   4.870 0.0893 31664   5.871 0.1420 15815   4.248 0.0906 26033  -2.662 0.0451 51473  -2.231 0.0471 40441  -3.299 0.0697 27883  6.40
 2008 07 24 1527 2454672.1481   3.621 0.0925 31367   2.504 0.1498 15630   3.573 0.0923 25820  -2.549 0.0511 51877  -1.790 0.0506 40738  -4.204 0.0783 28125  6.40
 2008 07 25 1648 2454673.2047   4.336 0.0893 31192   4.776 0.1462 15520   4.006 0.0879 25695  -3.153 0.0516 52047  -2.598 0.0540 40862  -4.009 0.0758 28231  6.40
 2008 07 26 1544 2454674.1600   5.237 0.0883 31004   5.484 0.1436 15412   4.873 0.0861 25551  -2.857 0.0480 52146  -2.520 0.0502 40933  -3.706 0.0703 28293  6.40
 2008 07 28 1611 2454676.1785   4.791 0.0940 30756   6.738 0.1566 15254   3.712 0.0878 25379  -3.454 0.0537 52573  -2.651 0.0547 41248  -4.196 0.0781 28544  6.40
 2008 07 28 1953 2454676.3326   4.393 0.0980 30677   5.453 0.1568 15215   3.705 0.0971 25316  -3.027 0.0546 52497  -2.439 0.0563 41191  -3.704 0.0790 28507  6.40
 2008 07 28 2125 2454676.3970   3.677 0.0986 30664   4.564 0.1609 15204   3.142 0.0935 25305  -3.150 0.0533 52508  -2.500 0.0564 41195  -3.893 0.0748 28513  6.40
 2008 07 29 1413 2454677.0972   4.097 0.0969 30592   5.618 0.1654 15157   3.595 0.0916 25257  -3.625 0.0522 52671  -2.876 0.0530 41317  -4.249 0.0764 28609  6.40
 2008 07 29 1704 2454677.2153   5.077 0.0851 30548   6.521 0.1425 15135   4.215 0.0811 25223  -3.008 0.0435 52647  -2.471 0.0451 41298  -3.489 0.0632 28594  6.40
 2008 07 29 1847 2454677.2870   4.596 0.0898 30507   5.488 0.1488 15110   4.068 0.0857 25192  -3.190 0.0513 52602  -2.419 0.0497 41263  -3.833 0.0771 28573  6.40
 2008 07 30 1607 2454678.1759   4.056 0.0972 30433   4.007 0.1617 15061   3.744 0.0947 25142  -3.869 0.0475 52837  -3.316 0.0510 41436  -4.542 0.0677 28710  6.40
 2008 07 31 1837 2454679.2801   3.334 0.1053 30263   5.041 0.1725 14957   2.984 0.1038 25016  -3.767 0.0545 52976  -3.241 0.0588 41539  -4.555 0.0802 28797  6.40
 2008 07 31 2137 2454679.4052   2.682 0.0991 30214   3.361 0.1634 14931   2.783 0.0957 24974  -3.565 0.0520 52941  -3.239 0.0546 41510  -4.224 0.0764 28780  6.40
 2008 08 01 1624 2454680.1881   4.111 0.1102 30125   5.269 0.1916 14875   4.101 0.1019 24916  -4.112 0.0583 53096  -3.384 0.0624 41625  -5.363 0.0829 28870  6.40
 2008 08 01 2101 2454680.3799   3.395 0.1031 30089   5.075 0.1660 14854   2.710 0.1011 24889  -3.607 0.0568 53102  -3.442 0.0601 41631  -4.441 0.0826 28875  6.40
 2008 08 02 1636 2454681.1962   2.423 0.1009 29986   3.844 0.1765 14789   2.146 0.0891 24816  -3.688 0.0472 53242  -3.479 0.0486 41732  -4.551 0.0709 28959  6.40
 2008 08 02 2111 2454681.3871   3.663 0.1045 29947   5.380 0.1791 14766   3.500 0.0950 24787  -3.645 0.0512 53241  -3.316 0.0541 41729  -4.446 0.0748 28961  6.40
 2008 08 04 1526 2454683.1476   5.085 0.0931 29741   7.127 0.1614 14636   4.660 0.0852 24641  -4.373 0.0480 53541  -3.641 0.0482 41955  -5.482 0.0727 29138  6.40
 2008 08 04 2301 2454683.4633   3.100 0.1034 29646   3.360 0.1854 14590   2.763 0.0886 24563  -3.155 0.0437 53482  -2.658 0.0456 41906  -4.127 0.0640 29109  6.40
 2008 08 05 1508 2454684.1352   3.027 0.1036 29625   4.139 0.1844 14566   3.084 0.0914 24554  -3.859 0.0441 53685  -3.031 0.0463 42057  -4.878 0.0663 29227  6.40
 2008 08 06 1413 2454685.0968   3.299 0.1100 29542   4.417 0.1942 14511   3.104 0.0985 24499  -4.250 0.0491 53889  -3.565 0.0510 42208  -5.572 0.0752 29343  6.40
 2008 08 06 1659 2454685.2122   4.507 0.1029 29489   5.902 0.1801 14485   4.158 0.0939 24456  -4.086 0.0471 53827  -3.350 0.0472 42163  -5.251 0.0709 29313  6.40
 2008 08 07 1603 2454686.1734   4.046 0.1103 29390   5.137 0.1854 14420   3.539 0.1044 24385  -3.565 0.0535 53975  -2.623 0.0520 42270  -4.829 0.0818 29399  6.40
 2008 08 07 1936 2454686.3211   3.776 0.1002 29343   4.353 0.1703 14397   3.723 0.0937 24350  -2.566 0.0470 53942  -1.633 0.0464 42245  -3.699 0.0707 29384  6.40
 2008 08 10 1506 2454689.1335   4.396 0.1161 29048   4.861 0.2041 14212   4.175 0.1011 24139  -3.854 0.0528 54337  -3.193 0.0557 42535  -4.687 0.0742 29620  6.40
 2008 08 10 1819 2454689.2674   3.851 0.1054 29051   4.712 0.1910 14210   3.411 0.0854 24144  -3.011 0.0443 54382  -2.289 0.0464 42569  -3.833 0.0638 29646  6.40
 2008 08 11 1845 2454690.2859   3.854 0.1377 28864   4.486 0.2486 14096   3.971 0.1170 24014  -3.319 0.0481 54382  -2.928 0.0496 42563  -3.798 0.0707 29651  6.40
 2008 08 11 2247 2454690.4535   2.782 0.1220 28897   3.413 0.2184 14123   2.598 0.1020 24028  -2.772 0.0501 54466  -2.289 0.0528 42629  -3.588 0.0712 29695  6.40
 2008 08 12 1637 2454691.1972   3.822 0.1125 28845   4.311 0.1916 14088   3.554 0.0997 23991  -3.489 0.0467 54598  -2.984 0.0490 42729  -4.412 0.0669 29776  6.40
 2008 08 16 1447 2454695.1206   2.825 0.1062 28532   2.081 0.1876 13889   3.104 0.0945 23770  -4.255 0.0469 55107  -3.600 0.0508 43104  -5.621 0.0703 30076  6.40
 2008 08 17 1438 2454696.1139   2.771 0.1161 28433   2.293 0.2066 13828   3.046 0.0995 23700  -3.143 0.0404 55177  -2.880 0.0432 43153  -4.395 0.0583 30123  6.40
 2008 08 18 2033 2454697.3609   3.108 0.1075 28295   2.839 0.1857 13746   2.855 0.0976 23593  -3.227 0.0417 55212  -2.976 0.0468 43174  -3.655 0.0585 30146  6.40
 2008 08 19 1552 2454698.1659   5.119 0.0979 28267   6.004 0.1737 13728   4.978 0.0850 23579  -3.575 0.0430 55352  -3.237 0.0482 43280  -4.222 0.0600 30230  6.40
 2008 08 19 2151 2454698.4146   3.067 0.1131 28204   4.454 0.1993 13694   2.812 0.0983 23528  -2.837 0.0432 55287  -2.667 0.0479 43230  -3.215 0.0607 30192  6.40
 2008 08 20 1556 2454699.1686   4.879 0.1143 28201   6.048 0.1976 13683   4.280 0.1028 23532  -3.968 0.0495 55450  -3.639 0.0551 43354  -4.613 0.0680 30285  6.40
 2008 08 20 2114 2454699.3890   3.311 0.1212 28144   4.074 0.2186 13658   3.189 0.0992 23484  -2.788 0.0472 55387  -2.676 0.0507 43303  -2.864 0.0657 30254  6.40
 2008 08 21 1503 2454700.1318   4.677 0.1269 28139   5.305 0.2257 13648   4.520 0.1080 23487  -3.376 0.0485 55540  -3.198 0.0543 43422  -3.947 0.0633 30336  6.40
 2008 08 21 1809 2454700.2610   4.762 0.1216 28120   6.559 0.2177 13635   4.127 0.1043 23473  -3.135 0.0497 55528  -2.585 0.0561 43412  -3.913 0.0647 30331  6.40
 2008 08 22 1429 2454701.1077   4.719 0.1294 28076   4.662 0.2301 13607   4.802 0.1133 23440  -3.341 0.0507 55612  -3.257 0.0558 43473  -3.904 0.0665 30380  6.40
 2008 08 23 1446 2454702.1199   4.059 0.1206 28031   6.109 0.2094 13576   3.920 0.1090 23413  -3.365 0.0522 55728  -3.496 0.0579 43558  -3.337 0.0728 30453  6.40
 2008 08 23 2314 2454702.4726   3.601 0.1264 27900   2.243 0.2308 13512   3.597 0.0979 23304  -2.059 0.0448 55528  -1.594 0.0493 43405  -2.713 0.0622 30342  6.40
 2008 08 24 1523 2454703.1455   4.750 0.1360 27982   5.030 0.2288 13547   4.223 0.1239 23378  -3.143 0.0484 55813  -2.723 0.0544 43624  -4.254 0.0678 30502  6.40
 2008 08 24 1949 2454703.3300   3.597 0.1220 27927   3.598 0.2151 13516   3.349 0.1035 23333  -2.248 0.0487 55735  -2.008 0.0530 43561  -2.800 0.0711 30460  6.40
 2008 08 24 2002 2454703.3393   3.169 0.1179 27962   3.204 0.2091 13533   3.243 0.1007 23363  -2.294 0.0439 55806  -2.047 0.0497 43616  -2.758 0.0617 30497  6.40
 2008 08 29 1532 2454708.1520   6.190 0.1270 27776   6.879 0.2156 13415   5.605 0.1142 23231  -3.495 0.0468 56149  -3.042 0.0512 43874  -4.442 0.0677 30700  6.40
 2008 08 30 1731 2454709.2344   7.182 0.1230 27729  10.026 0.2120 13387   5.486 0.1084 23196  -3.048 0.0439 56169  -2.575 0.0481 43885  -3.867 0.0650 30713  6.40
 2008 09 01 1515 2454711.1402   5.633 0.1146 27716   7.079 0.2023 13373   5.732 0.0974 23193  -3.595 0.0462 56330  -3.080 0.0506 44010  -4.376 0.0667 30803  6.40
 2008 09 02 1519 2454712.1424   5.938 0.1188 27710   7.206 0.2090 13368   5.211 0.1053 23192  -3.918 0.0468 56392  -3.699 0.0514 44052  -4.465 0.0650 30843  6.40
 2008 09 03 1415 2454713.0980   4.467 0.1285 27711   5.547 0.2273 13364   4.181 0.1168 23193  -3.360 0.0458 56454  -3.179 0.0496 44104  -3.344 0.0659 30875  6.40
 2008 09 04 1524 2454714.1461   5.018 0.1349 27711   5.971 0.2535 13362   4.640 0.0983 23194  -3.072 0.0442 56505  -2.470 0.0479 44142  -3.808 0.0631 30904  6.40
 2008 09 04 2155 2454714.4173   2.371 0.1217 27604   3.712 0.2198 13310   1.720 0.1004 23108  -2.334 0.0416 56309  -1.955 0.0459 43988  -3.168 0.0596 30797  6.40
 2008 09 04 2321 2454714.4777   3.464 0.1337 27573   4.423 0.2463 13298   3.202 0.1074 23079  -2.120 0.0459 56246  -1.803 0.0513 43936  -2.649 0.0680 30764  6.40
 2008 09 05 1657 2454715.2109   4.404 0.1250 27711   6.370 0.2304 13360   3.699 0.1005 23196  -3.166 0.0473 56544  -2.905 0.0512 44172  -3.656 0.0698 30930  6.40
 2008 09 05 2011 2454715.3452   4.351 0.1106 27645   6.665 0.1936 13331   3.877 0.0975 23142  -2.395 0.0493 56423  -2.304 0.0539 44078  -2.616 0.0725 30858  6.40
 2008 09 06 1457 2454716.1271   3.681 0.1278 27723   5.555 0.2352 13366   3.605 0.1049 23209  -3.634 0.0468 56598  -3.540 0.0520 44213  -3.360 0.0639 30956  6.40
 2008 09 06 1809 2454716.2608   2.877 0.1344 27692   3.715 0.2479 13349   2.527 0.1063 23181  -3.355 0.0479 56534  -3.148 0.0535 44161  -3.490 0.0655 30921  6.40
 2008 09 06 2124 2454716.3963   3.159 0.1331 27677   3.984 0.2457 13344   2.975 0.1033 23170  -2.946 0.0471 56512  -2.799 0.0517 44146  -3.199 0.0662 30910  6.40
 2008 09 07 1724 2454717.2298   5.121 0.1330 27678   7.974 0.2446 13342   3.895 0.1048 23170  -3.290 0.0454 56516  -3.166 0.0512 44148  -3.419 0.0618 30913  6.40
 2008 09 08 1454 2454718.1254   6.009 0.1353 27732   7.571 0.2491 13369   5.111 0.1075 23217  -3.553 0.0491 56628  -3.216 0.0543 44235  -3.611 0.0682 30973  6.40
 2008 09 09 1454 2454719.1251   5.145 0.1262 27752   6.973 0.2320 13379   5.195 0.0983 23231  -3.951 0.0473 56659  -3.468 0.0529 44259  -4.203 0.0660 30991  6.40
 2008 09 09 1749 2454719.2468   5.330 0.1244 27740   7.292 0.2259 13374   4.614 0.1001 23222  -3.285 0.0442 56635  -2.713 0.0489 44242  -3.857 0.0615 30978  6.40
 2008 09 11 1446 2454721.1201   5.090 0.1197 27796   6.150 0.2161 13402   5.037 0.1022 23266  -3.735 0.0452 56691  -3.593 0.0499 44288  -4.076 0.0653 31007  6.40
 2008 09 11 1757 2454721.2524   3.785 0.1292 27773   6.333 0.2387 13394   2.762 0.0990 23249  -3.277 0.0411 56628  -3.075 0.0441 44237  -3.501 0.0607 30971  6.40
 2008 09 11 1947 2454721.3286   4.785 0.1281 27761   5.447 0.2369 13387   4.708 0.1001 23236  -2.973 0.0464 56608  -2.646 0.0495 44221  -3.413 0.0675 30960  6.40
 2008 09 12 1439 2454722.1147   5.392 0.1193 27808   7.518 0.2110 13411   4.500 0.1018 23276  -4.423 0.0451 56657  -4.056 0.0482 44260  -4.962 0.0695 30988  6.40
 2008 09 13 1633 2454723.1944   3.447 0.1326 27832   5.883 0.2428 13426   2.888 0.1048 23293  -3.571 0.0511 56639  -3.152 0.0550 44246  -4.451 0.0729 30979  6.40
 2008 09 13 1939 2454723.3230   3.446 0.1348 27800   4.259 0.2463 13410   3.497 0.1060 23265  -2.711 0.0399 56568  -2.071 0.0424 44194  -3.859 0.0569 30939  6.40
 2008 09 13 2116 2454723.3906   3.340 0.1089 27813   4.707 0.1970 13415   3.112 0.0925 23276  -2.860 0.0494 56593  -2.393 0.0522 44211  -4.203 0.0713 30949  6.40
 2008 09 14 1605 2454724.1746   4.355 0.1412 27883   6.009 0.2627 13453   3.526 0.1049 23332  -4.069 0.0488 56672  -3.658 0.0518 44277  -4.606 0.0707 30992  6.40
 2008 09 14 1733 2454724.2354   3.742 0.1592 27893   4.977 0.3056 13459   3.082 0.1311 23340  -3.969 0.0476 56684  -3.349 0.0495 44283  -5.288 0.0688 31000  6.40
 2008 09 15 1600 2454725.1710   4.318 0.1317 27930   6.063 0.2391 13481   3.753 0.1067 23370  -3.378 0.0482 56680  -2.644 0.0491 44283  -4.359 0.0721 30994  6.40
 2008 09 15 1904 2454725.2986   4.703 0.1645 27920   5.474 0.2999 13474   3.522 0.1182 23361  -3.689 0.0463 56632  -2.997 0.0475 44246  -4.757 0.0697 30969  6.40
 2008 09 15 2039 2454725.3646   4.017 0.1688 27921   4.760 0.3303 13477   3.494 0.0960 23361  -3.160 0.0463 56639  -2.365 0.0479 44250  -4.224 0.0700 30971  6.40
 2008 09 16 1418 2454726.1004   3.357 0.1352 27982   4.317 0.2447 13508   2.820 0.1131 23409  -3.990 0.0487 56686  -3.461 0.0521 44291  -4.889 0.0733 30996  6.40
 2008 09 16 1725 2454726.2300   4.171 0.1377 27984   5.439 0.2561 13508   3.002 0.1024 23412  -3.919 0.0712 35919  -3.239 0.0833 26830  -5.020 0.0942 20715  6.40
 2008 09 17 1432 2454727.1102   2.719 0.1462 28010   2.159 0.2720 13530   2.401 0.1106 23426  -4.259 0.0470 56630  -3.746 0.0498 44247  -5.759 0.0729 30963  6.40
 2008 09 18 2203 2454728.4233   4.213 0.1105 28033   4.299 0.1948 13546   4.806 0.0996 23440  -2.842 0.0436 56500  -2.036 0.0474 44151  -4.125 0.0674 30885  6.40
 2008 09 19 1518 2454729.1422   4.589 0.1318 28161   5.350 0.2415 13610   4.078 0.0988 23546  -3.628 0.0467 56654  -3.026 0.0484 44270  -4.800 0.0719 30972  6.40
