# SOLIS VSM 6302L/core Polar Mean Radial Field (Filtered) Time Series Parameter Data
#
# This file contains a filtered time series of parameter values measured
# from 630.15nm Fe line core magnetograms made with the Vector
# SpectroMagnetograph (VSM) instrument on the Synoptic Optical
# Long-term Investigations of the Sun (SOLIS) telescope.  SOLIS
# was designed and built by the National Solar Observatory (NSO)
# and is operated by the NSO Integrated Synoptic Program (NISP).
# This file was created on Nov 4, 2016 at 02:19:42 (UTC) with
# version 1.3 of the routine solis_vsm_polarfield_filter.pro.
#
# The data columns below are described as follows (note that all 
# measurements correspond to longitudes between -50 and 50 degrees):
#
# Column  1: UT year [YYYY]
# Column  2: UT month [MM]
# Column  3: UT day [DD]
# Column  4: UT time [HHMM]
# Column  5: Julian day number corresponding to columns 1-4 [days]
# Column  6: Mean net magnetic flux for latitudes between -75 and -60 degrees [Gauss]
# Column  7: Error in the mean corresponding to Column 6 [Gauss]
# Column  8: Mean net magnetic flux for latitudes between -75 and -65 degrees [Gauss]
# Column  9: Error in the mean corresponding to Column 8 [Gauss]
# Column 10: Mean net magnetic flux for latitudes between -70 and -60 degrees [Gauss]
# Column 11: Error in the mean corresponding to Column 10 [Gauss]
# Column 12: Mean net magnetic flux for latitudes between 60 and 75 degrees [Gauss]
# Column 13: Error in the mean corresponding to Column 12 [Gauss]
# Column 14: Mean net magnetic flux for latitudes between 60 and 70 degrees [Gauss]
# Column 15: Error in the mean corresponding to Column 14 [Gauss]
# Column 16: Mean net magnetic flux for latitudes between 65 and 75 degrees [Gauss]
# Column 17: Error in the mean corresponding to Column 16 [Gauss]
#
 2010 07 13 1200 2455391.0000   2.530 0.0295   3.283 0.0405   2.197 0.0292  -2.170 0.0304  -1.908 0.0326  -2.838 0.0374
 2010 07 14 1200 2455392.0000   2.525 0.0292   3.278 0.0403   2.194 0.0291  -2.169 0.0304  -1.906 0.0327  -2.838 0.0374
 2010 07 15 1200 2455393.0000   2.523 0.0292   3.276 0.0403   2.193 0.0291  -2.167 0.0305  -1.904 0.0327  -2.837 0.0374
 2010 07 16 1200 2455394.0000   2.519 0.0292   3.274 0.0402   2.189 0.0292  -2.165 0.0305  -1.901 0.0328  -2.835 0.0375
 2010 07 17 1200 2455395.0000   2.517 0.0292   3.269 0.0403   2.187 0.0292  -2.164 0.0305  -1.899 0.0329  -2.834 0.0375
 2010 07 18 1200 2455396.0000   2.514 0.0292   3.265 0.0403   2.184 0.0292  -2.162 0.0306  -1.898 0.0329  -2.830 0.0376
 2010 07 19 1200 2455397.0000   2.509 0.0294   3.258 0.0405   2.178 0.0295  -2.160 0.0306  -1.895 0.0329  -2.827 0.0377
 2010 07 20 1200 2455398.0000   2.506 0.0294   3.257 0.0406   2.175 0.0294  -2.155 0.0304  -1.889 0.0326  -2.825 0.0376
 2010 07 21 1200 2455399.0000   2.500 0.0296   3.248 0.0410   2.170 0.0296  -2.155 0.0304  -1.889 0.0326  -2.826 0.0376
 2010 07 22 1200 2455400.0000   2.494 0.0298   3.240 0.0412   2.166 0.0297  -2.154 0.0304  -1.889 0.0326  -2.825 0.0376
 2010 07 23 1200 2455401.0000   2.488 0.0302   3.232 0.0415   2.160 0.0300  -2.152 0.0305  -1.887 0.0326  -2.822 0.0377
 2010 07 24 1200 2455402.0000   2.485 0.0302   3.228 0.0416   2.158 0.0300  -2.151 0.0305  -1.885 0.0327  -2.822 0.0377
 2010 07 25 1200 2455403.0000   2.479 0.0302   3.218 0.0419   2.153 0.0300  -2.152 0.0305  -1.885 0.0326  -2.823 0.0377
 2010 07 26 1200 2455404.0000   2.474 0.0305   3.212 0.0423   2.149 0.0302  -2.152 0.0305  -1.884 0.0326  -2.823 0.0377
 2010 07 27 1200 2455405.0000   2.470 0.0306   3.206 0.0424   2.146 0.0303  -2.151 0.0305  -1.884 0.0326  -2.822 0.0377
 2010 07 28 1200 2455406.0000   2.465 0.0308   3.200 0.0425   2.141 0.0305  -2.149 0.0305  -1.883 0.0326  -2.819 0.0378
 2010 07 29 1200 2455407.0000   2.462 0.0308   3.196 0.0425   2.137 0.0305  -2.147 0.0306  -1.880 0.0327  -2.818 0.0378
 2010 07 30 1200 2455408.0000   2.457 0.0309   3.190 0.0427   2.133 0.0307  -2.146 0.0306  -1.878 0.0328  -2.817 0.0378
 2010 07 31 1200 2455409.0000   2.457 0.0309   3.189 0.0427   2.132 0.0307  -2.145 0.0306  -1.878 0.0328  -2.820 0.0379
 2010 08 01 1200 2455410.0000   2.461 0.0306   3.190 0.0426   2.136 0.0305  -2.146 0.0305  -1.879 0.0326  -2.822 0.0377
 2010 08 02 1200 2455411.0000   2.463 0.0306   3.190 0.0426   2.138 0.0305  -2.144 0.0305  -1.877 0.0327  -2.821 0.0377
 2010 08 03 1200 2455412.0000   2.465 0.0307   3.189 0.0426   2.140 0.0306  -2.143 0.0305  -1.874 0.0328  -2.821 0.0377
 2010 08 04 1200 2455413.0000   2.465 0.0307   3.187 0.0426   2.140 0.0306  -2.140 0.0305  -1.871 0.0328  -2.819 0.0377
 2010 08 05 1200 2455414.0000   2.468 0.0307   3.190 0.0426   2.143 0.0306  -2.136 0.0307  -1.869 0.0329  -2.814 0.0380
 2010 08 06 1200 2455415.0000   2.468 0.0307   3.187 0.0426   2.143 0.0306  -2.133 0.0306  -1.866 0.0329  -2.809 0.0377
 2010 08 07 1200 2455416.0000   2.465 0.0307   3.184 0.0426   2.141 0.0306  -2.131 0.0307  -1.864 0.0330  -2.808 0.0377
 2010 08 08 1200 2455417.0000   2.469 0.0308   3.188 0.0426   2.144 0.0307  -2.131 0.0307  -1.865 0.0329  -2.807 0.0377
 2010 08 09 1200 2455418.0000   2.467 0.0308   3.186 0.0427   2.143 0.0307  -2.130 0.0307  -1.864 0.0330  -2.809 0.0376
 2010 08 10 1200 2455419.0000   2.467 0.0308   3.184 0.0427   2.143 0.0307  -2.129 0.0307  -1.862 0.0330  -2.808 0.0376
 2010 08 11 1200 2455420.0000   2.465 0.0308   3.182 0.0427   2.141 0.0307  -2.128 0.0308  -1.861 0.0331  -2.806 0.0376
 2010 08 12 1200 2455421.0000   2.463 0.0308   3.179 0.0427   2.138 0.0307  -2.127 0.0308  -1.859 0.0331  -2.805 0.0376
 2010 08 13 1200 2455422.0000   2.463 0.0309   3.178 0.0428   2.138 0.0307  -2.125 0.0308  -1.856 0.0330  -2.803 0.0376
 2010 08 14 1200 2455423.0000   2.461 0.0309   3.174 0.0428   2.135 0.0307  -2.123 0.0308  -1.853 0.0331  -2.801 0.0376
 2010 08 15 1200 2455424.0000   2.458 0.0309   3.170 0.0427   2.133 0.0307  -2.122 0.0309  -1.851 0.0331  -2.800 0.0376
 2010 08 16 1200 2455425.0000   2.454 0.0308   3.164 0.0426   2.128 0.0306  -2.120 0.0309  -1.850 0.0331  -2.798 0.0376
 2010 08 17 1200 2455426.0000   2.452 0.0308   3.161 0.0426   2.127 0.0306  -2.118 0.0309  -1.848 0.0332  -2.797 0.0376
 2010 08 18 1200 2455427.0000   2.449 0.0307   3.157 0.0425   2.125 0.0306  -2.117 0.0309  -1.846 0.0331  -2.795 0.0375
 2010 08 19 1200 2455428.0000   2.447 0.0307   3.153 0.0425   2.124 0.0306  -2.114 0.0309  -1.843 0.0331  -2.793 0.0375
 2010 08 20 1200 2455429.0000   2.445 0.0307   3.150 0.0425   2.122 0.0306  -2.112 0.0309  -1.841 0.0332  -2.792 0.0375
 2010 08 21 1200 2455430.0000   2.444 0.0307   3.149 0.0425   2.121 0.0306  -2.110 0.0309  -1.838 0.0332  -2.791 0.0375
 2010 08 22 1200 2455431.0000   2.442 0.0307   3.146 0.0425   2.119 0.0306  -2.109 0.0310  -1.836 0.0333  -2.789 0.0375
 2010 08 23 1200 2455432.0000   2.436 0.0305   3.139 0.0423   2.114 0.0304  -2.108 0.0310  -1.835 0.0333  -2.790 0.0375
 2010 08 24 1200 2455433.0000   2.432 0.0304   3.134 0.0422   2.110 0.0303  -2.105 0.0310  -1.832 0.0334  -2.788 0.0375
 2010 08 25 1200 2455434.0000   2.427 0.0304   3.129 0.0422   2.105 0.0303  -2.106 0.0310  -1.832 0.0334  -2.790 0.0376
 2010 08 26 1200 2455435.0000   2.421 0.0304   3.121 0.0421   2.100 0.0303  -2.106 0.0310  -1.833 0.0333  -2.791 0.0376
 2010 08 27 1200 2455436.0000   2.414 0.0308   3.114 0.0423   2.093 0.0308  -2.105 0.0310  -1.832 0.0333  -2.792 0.0376
 2010 08 28 1200 2455437.0000   2.412 0.0308   3.111 0.0423   2.092 0.0308  -2.103 0.0311  -1.830 0.0334  -2.791 0.0376
 2010 08 29 1200 2455438.0000   2.407 0.0310   3.106 0.0424   2.087 0.0310  -2.101 0.0311  -1.828 0.0334  -2.789 0.0377
 2010 08 30 1200 2455439.0000   2.407 0.0310   3.105 0.0425   2.086 0.0310  -2.101 0.0311  -1.827 0.0334  -2.789 0.0376
 2010 08 31 1200 2455440.0000   2.403 0.0310   3.101 0.0424   2.082 0.0309  -2.101 0.0311  -1.826 0.0335  -2.789 0.0376
 2010 09 01 1200 2455441.0000   2.398 0.0312   3.093 0.0425   2.078 0.0311  -2.102 0.0311  -1.828 0.0334  -2.789 0.0376
 2010 09 02 1200 2455442.0000   2.393 0.0315   3.087 0.0428   2.074 0.0313  -2.102 0.0311  -1.828 0.0334  -2.788 0.0377
 2010 09 03 1200 2455443.0000   2.392 0.0315   3.086 0.0428   2.074 0.0313  -2.101 0.0311  -1.827 0.0334  -2.788 0.0378
 2010 09 04 1200 2455444.0000   2.390 0.0315   3.084 0.0428   2.072 0.0314  -2.103 0.0313  -1.829 0.0335  -2.791 0.0380
 2010 09 05 1200 2455445.0000   2.390 0.0315   3.083 0.0428   2.072 0.0314  -2.101 0.0314  -1.827 0.0336  -2.789 0.0381
 2010 09 06 1200 2455446.0000   2.390 0.0315   3.083 0.0428   2.072 0.0314  -2.099 0.0313  -1.824 0.0335  -2.788 0.0381
 2010 09 07 1200 2455447.0000   2.391 0.0315   3.082 0.0428   2.075 0.0314  -2.098 0.0314  -1.821 0.0336  -2.785 0.0381
 2010 09 08 1200 2455448.0000   2.389 0.0315   3.078 0.0428   2.075 0.0314  -2.096 0.0314  -1.818 0.0337  -2.784 0.0382
 2010 09 09 1200 2455449.0000   2.390 0.0315   3.080 0.0428   2.076 0.0314  -2.093 0.0315  -1.814 0.0336  -2.780 0.0383
 2010 09 10 1200 2455450.0000   2.396 0.0316   3.088 0.0429   2.081 0.0315  -2.090 0.0317  -1.812 0.0338  -2.776 0.0385
 2010 09 11 1200 2455451.0000   2.398 0.0315   3.091 0.0428   2.083 0.0314  -2.086 0.0317  -1.807 0.0338  -2.774 0.0385
 2010 09 12 1200 2455452.0000   2.402 0.0315   3.094 0.0429   2.085 0.0315  -2.086 0.0317  -1.806 0.0338  -2.776 0.0385
 2010 09 13 1200 2455453.0000   2.405 0.0314   3.099 0.0428   2.087 0.0314  -2.081 0.0319  -1.800 0.0341  -2.772 0.0386
 2010 09 14 1200 2455454.0000   2.407 0.0314   3.104 0.0428   2.089 0.0314  -2.076 0.0321  -1.797 0.0342  -2.767 0.0389
 2010 09 15 1200 2455455.0000   2.409 0.0313   3.108 0.0426   2.089 0.0314  -2.072 0.0321  -1.792 0.0343  -2.761 0.0386
 2010 09 16 1200 2455456.0000   2.409 0.0313   3.111 0.0425   2.089 0.0314  -2.065 0.0322  -1.785 0.0346  -2.756 0.0384
 2010 09 17 1200 2455457.0000   2.408 0.0313   3.108 0.0425   2.087 0.0314  -2.061 0.0325  -1.782 0.0347  -2.751 0.0388
 2010 09 18 1200 2455458.0000   2.407 0.0313   3.108 0.0425   2.086 0.0315  -2.058 0.0323  -1.779 0.0346  -2.749 0.0387
 2010 09 19 1200 2455459.0000   2.409 0.0313   3.109 0.0425   2.087 0.0315  -2.055 0.0325  -1.776 0.0348  -2.746 0.0385
 2010 09 20 1200 2455460.0000   2.410 0.0313   3.110 0.0425   2.088 0.0315  -2.054 0.0325  -1.775 0.0348  -2.746 0.0385
 2010 09 21 1200 2455461.0000   2.407 0.0313   3.107 0.0425   2.086 0.0315  -2.052 0.0325  -1.773 0.0348  -2.747 0.0385
 2010 09 22 1200 2455462.0000   2.405 0.0313   3.105 0.0425   2.084 0.0315  -2.049 0.0325  -1.770 0.0348  -2.743 0.0384
 2010 09 23 1200 2455463.0000   2.404 0.0313   3.104 0.0425   2.083 0.0315  -2.045 0.0324  -1.765 0.0350  -2.740 0.0382
 2010 09 24 1200 2455464.0000   2.402 0.0312   3.099 0.0423   2.082 0.0315  -2.041 0.0325  -1.761 0.0351  -2.737 0.0382
 2010 09 25 1200 2455465.0000   2.399 0.0311   3.094 0.0420   2.079 0.0314  -2.036 0.0328  -1.756 0.0351  -2.735 0.0384
 2010 09 26 1200 2455466.0000   2.396 0.0311   3.093 0.0420   2.077 0.0315  -2.036 0.0328  -1.756 0.0351  -2.736 0.0385
 2010 09 27 1200 2455467.0000   2.391 0.0310   3.085 0.0416   2.071 0.0315  -2.035 0.0329  -1.754 0.0353  -2.736 0.0385
 2010 09 28 1200 2455468.0000   2.388 0.0311   3.082 0.0417   2.069 0.0315  -2.034 0.0329  -1.753 0.0353  -2.735 0.0385
 2010 09 29 1200 2455469.0000   2.383 0.0313   3.076 0.0418   2.064 0.0317  -2.033 0.0329  -1.750 0.0354  -2.735 0.0385
 2010 09 30 1200 2455470.0000   2.374 0.0312   3.066 0.0414   2.056 0.0317  -2.034 0.0329  -1.751 0.0353  -2.735 0.0385
 2010 10 01 1200 2455471.0000   2.368 0.0312   3.058 0.0411   2.051 0.0317  -2.033 0.0329  -1.751 0.0353  -2.735 0.0385
 2010 10 02 1200 2455472.0000   2.360 0.0314   3.049 0.0412   2.044 0.0320  -2.035 0.0329  -1.752 0.0353  -2.737 0.0385
 2010 10 03 1200 2455473.0000   2.355 0.0315   3.043 0.0413   2.040 0.0320  -2.032 0.0328  -1.750 0.0353  -2.732 0.0384
 2010 10 04 1200 2455474.0000   2.350 0.0316   3.036 0.0412   2.036 0.0321  -2.031 0.0328  -1.749 0.0353  -2.732 0.0384
 2010 10 05 1200 2455475.0000   2.343 0.0315   3.027 0.0411   2.029 0.0320  -2.030 0.0329  -1.750 0.0353  -2.730 0.0386
 2010 10 06 1200 2455476.0000   2.340 0.0316   3.024 0.0411   2.026 0.0321  -2.028 0.0329  -1.748 0.0353  -2.728 0.0386
 2010 10 07 1200 2455477.0000   2.337 0.0317   3.025 0.0411   2.023 0.0321  -2.027 0.0330  -1.747 0.0353  -2.727 0.0386
 2010 10 08 1200 2455478.0000   2.335 0.0317   3.023 0.0411   2.022 0.0321  -2.027 0.0330  -1.747 0.0354  -2.727 0.0386
 2010 10 09 1200 2455479.0000   2.332 0.0318   3.020 0.0412   2.019 0.0322  -2.023 0.0331  -1.742 0.0355  -2.723 0.0387
 2010 10 10 1200 2455480.0000   2.331 0.0318   3.019 0.0412   2.018 0.0322  -2.024 0.0330  -1.742 0.0355  -2.726 0.0383
 2010 10 11 1200 2455481.0000   2.330 0.0318   3.017 0.0412   2.018 0.0322  -2.022 0.0330  -1.739 0.0356  -2.724 0.0383
 2010 10 12 1200 2455482.0000   2.330 0.0318   3.018 0.0411   2.018 0.0322  -2.020 0.0331  -1.737 0.0356  -2.721 0.0383
 2010 10 13 1200 2455483.0000   2.334 0.0318   3.022 0.0411   2.023 0.0321  -2.015 0.0335  -1.732 0.0360  -2.717 0.0385
 2010 10 14 1200 2455484.0000   2.335 0.0318   3.022 0.0411   2.023 0.0322  -2.011 0.0337  -1.728 0.0362  -2.714 0.0386
 2010 10 15 1200 2455485.0000   2.337 0.0317   3.025 0.0410   2.026 0.0321  -2.006 0.0339  -1.724 0.0365  -2.709 0.0384
 2010 10 16 1200 2455486.0000   2.338 0.0317   3.025 0.0410   2.027 0.0322  -2.002 0.0341  -1.719 0.0368  -2.709 0.0384
 2010 10 17 1200 2455487.0000   2.337 0.0317   3.022 0.0410   2.028 0.0322  -2.000 0.0341  -1.716 0.0368  -2.707 0.0385
 2010 10 18 1200 2455488.0000   2.340 0.0316   3.024 0.0410   2.031 0.0321  -1.991 0.0343  -1.707 0.0368  -2.699 0.0387
 2010 10 19 1200 2455489.0000   2.338 0.0316   3.021 0.0409   2.030 0.0321  -1.988 0.0344  -1.703 0.0370  -2.698 0.0386
 2010 10 20 1200 2455490.0000   2.337 0.0316   3.020 0.0409   2.029 0.0321  -1.985 0.0345  -1.700 0.0371  -2.696 0.0387
 2010 10 21 1200 2455491.0000   2.336 0.0316   3.019 0.0409   2.028 0.0321  -1.982 0.0346  -1.696 0.0372  -2.693 0.0388
 2010 10 22 1200 2455492.0000   2.340 0.0315   3.023 0.0408   2.031 0.0320  -1.978 0.0345  -1.690 0.0370  -2.694 0.0388
 2010 10 23 1200 2455493.0000   2.341 0.0315   3.023 0.0408   2.034 0.0320  -1.975 0.0343  -1.687 0.0369  -2.694 0.0388
 2010 10 24 1200 2455494.0000   2.341 0.0315   3.022 0.0408   2.035 0.0319  -1.970 0.0342  -1.682 0.0368  -2.690 0.0388
 2010 10 25 1200 2455495.0000   2.344 0.0313   3.026 0.0406   2.038 0.0317  -1.964 0.0338  -1.675 0.0364  -2.685 0.0385
 2010 10 26 1200 2455496.0000   2.346 0.0313   3.028 0.0407   2.041 0.0318  -1.957 0.0337  -1.668 0.0364  -2.678 0.0383
 2010 10 27 1200 2455497.0000   2.344 0.0313   3.027 0.0406   2.041 0.0318  -1.952 0.0336  -1.663 0.0362  -2.676 0.0382
 2010 10 28 1200 2455498.0000   2.345 0.0313   3.031 0.0408   2.042 0.0317  -1.948 0.0336  -1.658 0.0361  -2.675 0.0382
 2010 10 29 1200 2455499.0000   2.345 0.0313   3.029 0.0407   2.043 0.0317  -1.949 0.0336  -1.656 0.0361  -2.679 0.0382
 2010 10 30 1200 2455500.0000   2.344 0.0313   3.029 0.0407   2.042 0.0317  -1.948 0.0336  -1.655 0.0361  -2.678 0.0382
 2010 10 31 1200 2455501.0000   2.339 0.0313   3.022 0.0404   2.038 0.0319  -1.945 0.0336  -1.651 0.0361  -2.677 0.0382
 2010 11 01 1200 2455502.0000   2.333 0.0314   3.017 0.0402   2.034 0.0320  -1.944 0.0336  -1.650 0.0361  -2.675 0.0381
 2010 11 02 1200 2455503.0000   2.329 0.0313   3.012 0.0400   2.030 0.0320  -1.942 0.0337  -1.648 0.0362  -2.676 0.0381
 2010 11 03 1200 2455504.0000   2.326 0.0312   3.007 0.0397   2.027 0.0319  -1.942 0.0337  -1.648 0.0362  -2.675 0.0381
 2010 11 04 1200 2455505.0000   2.317 0.0310   2.997 0.0395   2.019 0.0318  -1.942 0.0337  -1.647 0.0363  -2.676 0.0381
 2010 11 05 1200 2455506.0000   2.310 0.0309   2.991 0.0393   2.012 0.0318  -1.941 0.0338  -1.644 0.0364  -2.677 0.0381
 2010 11 06 1200 2455507.0000   2.303 0.0309   2.982 0.0393   2.005 0.0320  -1.942 0.0337  -1.644 0.0364  -2.682 0.0380
 2010 11 07 1200 2455508.0000   2.297 0.0307   2.975 0.0392   1.999 0.0320  -1.939 0.0339  -1.641 0.0365  -2.679 0.0381
 2010 11 08 1200 2455509.0000   2.291 0.0308   2.965 0.0391   1.994 0.0321  -1.939 0.0339  -1.639 0.0366  -2.680 0.0381
 2010 11 09 1200 2455510.0000   2.286 0.0309   2.957 0.0393   1.989 0.0322  -1.940 0.0339  -1.639 0.0365  -2.682 0.0381
 2010 11 10 1200 2455511.0000   2.285 0.0309   2.955 0.0392   1.989 0.0322  -1.938 0.0340  -1.636 0.0366  -2.681 0.0382
 2010 11 11 1200 2455512.0000   2.284 0.0309   2.952 0.0392   1.989 0.0322  -1.935 0.0342  -1.633 0.0367  -2.678 0.0385
 2010 11 12 1200 2455513.0000   2.283 0.0309   2.949 0.0392   1.990 0.0322  -1.931 0.0344  -1.629 0.0368  -2.674 0.0387
 2010 11 13 1200 2455514.0000   2.282 0.0309   2.946 0.0395   1.991 0.0321  -1.925 0.0348  -1.624 0.0373  -2.670 0.0390
 2010 11 14 1200 2455515.0000   2.283 0.0309   2.943 0.0395   1.992 0.0321  -1.917 0.0351  -1.616 0.0374  -2.663 0.0392
 2010 11 15 1200 2455516.0000   2.283 0.0309   2.943 0.0395   1.993 0.0321  -1.913 0.0355  -1.611 0.0377  -2.657 0.0397
 2010 11 16 1200 2455517.0000   2.283 0.0309   2.940 0.0396   1.994 0.0321  -1.908 0.0356  -1.606 0.0380  -2.653 0.0396
 2010 11 17 1200 2455518.0000   2.284 0.0309   2.939 0.0396   1.996 0.0321  -1.902 0.0359  -1.600 0.0384  -2.648 0.0398
 2010 11 18 1200 2455519.0000   2.287 0.0310   2.941 0.0396   1.999 0.0321  -1.897 0.0363  -1.595 0.0387  -2.643 0.0403
 2010 11 19 1200 2455520.0000   2.291 0.0309   2.944 0.0395   2.004 0.0320  -1.891 0.0365  -1.590 0.0389  -2.638 0.0403
 2010 11 20 1200 2455521.0000   2.292 0.0309   2.943 0.0395   2.006 0.0320  -1.887 0.0366  -1.586 0.0390  -2.634 0.0404
 2010 11 21 1200 2455522.0000   2.295 0.0309   2.946 0.0395   2.007 0.0321  -1.885 0.0367  -1.583 0.0391  -2.632 0.0405
 2010 11 22 1200 2455523.0000   2.297 0.0309   2.948 0.0394   2.010 0.0320  -1.879 0.0369  -1.578 0.0392  -2.626 0.0408
 2010 11 23 1200 2455524.0000   2.299 0.0308   2.952 0.0392   2.012 0.0319  -1.873 0.0367  -1.572 0.0391  -2.620 0.0408
 2010 11 24 1200 2455525.0000   2.299 0.0308   2.953 0.0392   2.012 0.0319  -1.870 0.0366  -1.568 0.0390  -2.621 0.0408
 2010 11 25 1200 2455526.0000   2.301 0.0308   2.955 0.0392   2.015 0.0319  -1.868 0.0366  -1.565 0.0389  -2.620 0.0407
 2010 11 26 1200 2455527.0000   2.302 0.0308   2.956 0.0392   2.017 0.0319  -1.862 0.0365  -1.557 0.0388  -2.617 0.0408
 2010 11 27 1200 2455528.0000   2.301 0.0308   2.953 0.0393   2.015 0.0320  -1.858 0.0364  -1.552 0.0386  -2.615 0.0407
 2010 11 28 1200 2455529.0000   2.303 0.0309   2.956 0.0393   2.017 0.0320  -1.853 0.0362  -1.545 0.0384  -2.610 0.0405
 2010 11 29 1200 2455530.0000   2.303 0.0309   2.959 0.0394   2.018 0.0320  -1.847 0.0360  -1.538 0.0381  -2.605 0.0404
 2010 11 30 1200 2455531.0000   2.302 0.0309   2.956 0.0393   2.017 0.0320  -1.841 0.0359  -1.531 0.0379  -2.601 0.0404
 2010 12 01 1200 2455532.0000   2.301 0.0308   2.954 0.0393   2.016 0.0320  -1.835 0.0362  -1.524 0.0380  -2.596 0.0406
 2010 12 02 1200 2455533.0000   2.300 0.0308   2.951 0.0392   2.017 0.0319  -1.829 0.0361  -1.518 0.0379  -2.591 0.0405
 2010 12 03 1200 2455534.0000   2.299 0.0308   2.950 0.0391   2.016 0.0319  -1.826 0.0361  -1.513 0.0379  -2.588 0.0406
 2010 12 04 1200 2455535.0000   2.297 0.0307   2.945 0.0388   2.014 0.0318  -1.825 0.0362  -1.513 0.0380  -2.588 0.0406
 2010 12 05 1200 2455536.0000   2.293 0.0304   2.939 0.0383   2.010 0.0316  -1.823 0.0362  -1.510 0.0380  -2.588 0.0406
 2010 12 06 1200 2455537.0000   2.290 0.0303   2.933 0.0378   2.007 0.0314  -1.823 0.0362  -1.509 0.0381  -2.589 0.0405
 2010 12 07 1200 2455538.0000   2.287 0.0300   2.926 0.0369   2.005 0.0313  -1.822 0.0363  -1.507 0.0382  -2.590 0.0404
 2010 12 08 1200 2455539.0000   2.282 0.0296   2.918 0.0361   2.001 0.0310  -1.819 0.0364  -1.502 0.0382  -2.589 0.0405
 2010 12 09 1200 2455540.0000   2.281 0.0296   2.917 0.0360   2.000 0.0310  -1.815 0.0364  -1.498 0.0382  -2.586 0.0405
 2010 12 10 1200 2455541.0000   2.280 0.0295   2.912 0.0355   2.000 0.0309  -1.814 0.0364  -1.498 0.0382  -2.585 0.0405
 2010 12 11 1200 2455542.0000   2.275 0.0293   2.904 0.0350   1.996 0.0309  -1.813 0.0364  -1.496 0.0382  -2.585 0.0405
 2010 12 12 1200 2455543.0000   2.272 0.0294   2.899 0.0351   1.995 0.0310  -1.813 0.0364  -1.496 0.0382  -2.587 0.0405
 2010 12 13 1200 2455544.0000   2.268 0.0293   2.894 0.0349   1.991 0.0310  -1.811 0.0364  -1.492 0.0383  -2.584 0.0407
 2010 12 14 1200 2455545.0000   2.268 0.0293   2.894 0.0349   1.989 0.0310  -1.808 0.0365  -1.489 0.0384  -2.582 0.0408
 2010 12 15 1200 2455546.0000   2.266 0.0293   2.889 0.0350   1.988 0.0310  -1.804 0.0365  -1.484 0.0384  -2.578 0.0407
 2010 12 16 1200 2455547.0000   2.265 0.0293   2.888 0.0350   1.989 0.0310  -1.801 0.0365  -1.480 0.0385  -2.577 0.0407
 2010 12 17 1200 2455548.0000   2.262 0.0293   2.884 0.0351   1.986 0.0310  -1.794 0.0364  -1.473 0.0385  -2.570 0.0406
 2010 12 18 1200 2455549.0000   2.260 0.0292   2.881 0.0349   1.985 0.0310  -1.790 0.0364  -1.468 0.0385  -2.566 0.0406
 2010 12 19 1200 2455550.0000   2.260 0.0292   2.879 0.0349   1.986 0.0310  -1.784 0.0365  -1.461 0.0388  -2.562 0.0406
 2010 12 20 1200 2455551.0000   2.261 0.0293   2.882 0.0350   1.987 0.0310  -1.775 0.0368  -1.452 0.0392  -2.554 0.0407
 2010 12 21 1200 2455552.0000   2.262 0.0293   2.882 0.0350   1.988 0.0310  -1.771 0.0368  -1.448 0.0392  -2.550 0.0407
 2010 12 22 1200 2455553.0000   2.263 0.0292   2.883 0.0350   1.990 0.0310  -1.767 0.0369  -1.445 0.0393  -2.546 0.0407
 2010 12 23 1200 2455554.0000   2.264 0.0292   2.884 0.0350   1.991 0.0310  -1.762 0.0369  -1.440 0.0393  -2.539 0.0406
 2010 12 24 1200 2455555.0000   2.265 0.0292   2.885 0.0350   1.993 0.0310  -1.755 0.0371  -1.432 0.0395  -2.531 0.0408
 2010 12 25 1200 2455556.0000   2.269 0.0291   2.890 0.0350   1.998 0.0308  -1.748 0.0372  -1.425 0.0397  -2.522 0.0411
 2010 12 26 1200 2455557.0000   2.270 0.0291   2.888 0.0350   2.000 0.0309  -1.742 0.0370  -1.418 0.0396  -2.515 0.0409
 2010 12 27 1200 2455558.0000   2.270 0.0291   2.888 0.0349   2.000 0.0309  -1.736 0.0371  -1.412 0.0396  -2.509 0.0411
 2010 12 28 1200 2455559.0000   2.272 0.0292   2.890 0.0350   2.003 0.0309  -1.732 0.0370  -1.407 0.0394  -2.507 0.0411
 2010 12 29 1200 2455560.0000   2.272 0.0292   2.886 0.0351   2.002 0.0309  -1.729 0.0370  -1.404 0.0394  -2.505 0.0411
 2010 12 30 1200 2455561.0000   2.272 0.0292   2.887 0.0351   2.002 0.0309  -1.721 0.0369  -1.394 0.0392  -2.498 0.0411
 2010 12 31 1200 2455562.0000   2.272 0.0292   2.887 0.0351   2.003 0.0309  -1.712 0.0367  -1.385 0.0388  -2.487 0.0412
 2011 01 01 1200 2455563.0000   2.271 0.0291   2.888 0.0352   2.002 0.0309  -1.705 0.0364  -1.378 0.0386  -2.480 0.0408
 2011 01 02 1200 2455564.0000   2.273 0.0291   2.892 0.0352   2.002 0.0309  -1.701 0.0364  -1.373 0.0385  -2.476 0.0407
 2011 01 03 1200 2455565.0000   2.270 0.0291   2.888 0.0352   2.000 0.0309  -1.696 0.0363  -1.368 0.0384  -2.471 0.0407
